listing_id,price,nbhood_full,description,room_type,host_name,last_review
32634232,135.0,"Manhattan, Harlem","Warm, Sunny Artist Apartment in Harlem!",entire_home/apt,Katie Rose,2019-04-26
32634265,484.0,"Manhattan, Financial District",Sonder | Stock Exchange | Original 3BR + Kitchen,entire_home/apt,Sonder (Nyc),2019-06-21
32634304,211.0,"Manhattan, Financial District",Sonder | Stock Exchange | Modern Studio + Laundry,entire_home/apt,Sonder (Nyc),2019-06-21
32634435,388.0,"Manhattan, Financial District",Sonder | Stock Exchange | Incredible 2BR + Kitchen,entire_home/apt,Sonder (Nyc),2019-06-11
32634514,407.0,"Manhattan, Financial District",Sonder | Stock Exchange | Pristine 2BR + Sofa Bed,entire_home/apt,Sonder (Nyc),2019-06-23
32634671,425.0,"Manhattan, Financial District",Sonder | Stock Exchange | Upscale 2BR + Kitchen,entire_home/apt,Sonder (Nyc),2019-06-17
32634720,432.0,"Manhattan, Financial District",Sonder | Stock Exchange | Sharp 2BR + Lounge,entire_home/apt,Sonder (Nyc),2019-06-14
32634839,205.0,"Manhattan, Financial District",Sonder | Stock Exchange | Cozy Studio + Kitchen,entire_home/apt,Sonder (Nyc),2019-06-16
32634874,248.0,"Manhattan, Financial District",Sonder | Stock Exchange | Pristine 1BR + Sofa Bed,entire_home/apt,Sonder (Nyc),2019-06-26
32634964,396.0,"Manhattan, Financial District",Sonder | Stock Exchange | Dashing 2BR + Kitchen,entire_home/apt,Sonder (Nyc),2019-05-28
32635018,376.0,"Manhattan, Financial District",Sonder | Stock Exchange | Central 2BR + Lounge,entire_home/apt,Sonder (Nyc),2019-05-24
32635569,125.0,"Brooklyn, Williamsburg",Big sunnny bedroom with a giant private garden,shared_room,Zoe,2019-05-14
32635717,230.0,"Manhattan, Financial District",Sonder | Stock Exchange | Calming 1BR + Kitchen,entire_home/apt,Sonder (Nyc),2019-06-10
32635722,416.0,"Manhattan, Financial District",Sonder | Stock Exchange | Modern 2BR + Kitchen,entire_home/apt,Sonder (Nyc),2019-06-08
32636472,50.0,"Manhattan, Washington Heights","Private, Sunny Bedroom in Washington Heights",private_room,Christopher,2019-07-06
32636982,93.0,"Bronx, Parkchester",Spacious and family friendly location!,entire_home/apt,Jason,2019-02-26
32638547,100.0,"Brooklyn, Bedford-Stuyvesant",1.5 Bdrm In Hip Bed-Stuy Brownstone,entire_home/apt,Nikki,2019-06-24
32638687,235.0,"Brooklyn, Williamsburg",Rustic Williamsburg Loft,entire_home/apt,Roxanne And Stan,2019-07-04
32639119,45.0,"Brooklyn, Prospect-Lefferts Gardens",Classic and Cozy Brooklyn Apartment,private_room,Melody-Lane,2019-07-01
32640244,180.0,"Queens, Astoria",Amazing Astoria apt minutes away from Manhattan!,entire_home/apt,Andrzej,2019-07-02
32640289,202.0,"Manhattan, Hell's Kitchen",2 bedroom 3 beds! Doorman Elevator 5229,entire_home/apt,Jeremy & Laura,2019-05-31
32640768,50.0,"Manhattan, Harlem",Heavenly Harlem Haven,private_room,Carlton,2019-06-30
32641909,160.0,"Manhattan, Hell's Kitchen",Amazing One bedroom step away from Time SQ/73C,entire_home/apt,Irina,2019-05-18
32642131,90.0,"Manhattan, Hell's Kitchen",Great Room in Manhattan - Close to Central Park,private_room,Thaweesab,2019-03-31
32642930,220.0,"Manhattan, East Village","Clean, nice specious 2 bedroom apt in East Village",private_room,Alina,2019-02-26
32643109,67.0,"Manhattan, Upper West Side",UWS Sunny Cozy room by C park & Columbia UNI**,private_room,Davis,2019-06-12
32643370,45.0,"Brooklyn, Bushwick",Central Bushwick Private Bedroom,private_room,Jessica,2019-06-10
32643993,250.0,"Manhattan, East Village",XL Private 3 bedroom Full floor E. Village Apt!,entire_home/apt,Joseph,2019-06-20
32644251,190.0,"Queens, Glendale",4-bedroom Haven in Ridgewood,entire_home/apt,Emily,2019-06-16
32644865,42.0,"Queens, Elmhurst",Spacious bedroom for the modern traveler,private_room,Sonia,2019-06-09
32645984,109.0,"Brooklyn, Bedford-Stuyvesant",Original Bed-Stuy Apartment,entire_home/apt,Alice,2019-04-28
32646882,150.0,"Manhattan, Hell's Kitchen",Cozy private room and bathroom in Times Square,private_room,Maybee,2019-06-30
32655597,150.0,"Manhattan, Upper West Side","Charming, cozy apartment on the UWS",entire_home/apt,Sinead,2019-05-27
32655912,137.0,"Manhattan, Upper East Side",COOL DEAL,entire_home/apt,Selcuk,2019-04-08
32657400,44.0,"Manhattan, Harlem",LONG TERM -Medium room-A-B-C-D trains-Washer&Dryer,private_room,Ozzy,2019-07-01
32657797,350.0,"Manhattan, East Harlem",Comfy 3 bedroom apartment in Manhattan,entire_home/apt,Evgeny,2019-06-29
32661291,275.0,"Manhattan, Upper West Side",Large Bedroom with private sunroom Columbus Circle,private_room,Rick,2019-07-05
32661706,150.0,"Queens, Forest Hills","Spacious, modern and sunny 1-BD in Forest Hills",entire_home/apt,Bianca,2019-06-03
32661875,125.0,"Manhattan, Hell's Kitchen",TIMES SQUARE PRIVATE YARD 4 GUEST APARTMENT,entire_home/apt,Ryan,2019-06-15
32663202,65.0,"Manhattan, Chelsea",Cozy Chelsea Apartment,shared_room,Abby,2019-06-30
32664187,70.0,"Brooklyn, Crown Heights",Beautiful room close to Prospect Park,private_room,Maya,2019-05-31
32664246,166.0,"Manhattan, East Harlem","Cozy apartment, few blocks from Central Park",entire_home/apt,Enrico,2019-04-18
32664528,55.0,"Queens, Long Island City",5 Stops to 42nd St/Times Sqaure,private_room,Dinneal,2019-06-26
32664634,55.0,"Queens, Jackson Heights",Be happy in NYC everything closet to you,private_room,Ines,2019-06-27
32664982,95.0,"Brooklyn, Williamsburg","Your bright, spacious & central WILLIAMSBURG home!",private_room,Erika,2019-06-21
32666157,115.0,"Manhattan, East Village","Charming, East Village One Bedroom",entire_home/apt,Barrett,2019-03-11
32666534,350.0,"Brooklyn, Prospect Heights",Prospect Brownstone Palace,entire_home/apt,Jessica,2019-06-28
32667705,506.0,"Brooklyn, Williamsburg",Beautiful Luxury 4BR/2BA Williamsburg Apartment,entire_home/apt,Roman,2019-06-30
32667711,165.0,"Manhattan, Murray Hill",Sonder | The Nash | Picturesque Studio + Gym,entire_home/apt,Sonder (Nyc),2019-05-19
32667713,160.0,"Manhattan, Murray Hill",Delightful 1BR in Midtown East by Sonder,entire_home/apt,Sonder (Nyc),2019-05-22
32668712,650.0,"Brooklyn, Bedford-Stuyvesant",BB+B  Brooklyn Brick & Brownstone/ Treetop terrace,entire_home/apt,James And Siobhan,2019-07-03
32668910,102.0,"Brooklyn, Crown Heights",A Peaceful Studio In The Heart of BK,entire_home/apt,Hui Chong,2019-06-10
32669067,359.0,"Manhattan, Theater District",One of The Kind in NYC,entire_home/apt,Chris,2019-05-20
32669154,190.0,"Brooklyn, Bedford-Stuyvesant",The Heart of BedSty,entire_home/apt,Gwendolyn,2019-05-19
32670621,168.0,"Brooklyn, Canarsie",Heavens' Home,entire_home/apt,Cleo & Job,2019-06-28
32670715,125.0,"Brooklyn, Sheepshead Bay",Family Friendly 2 Bedroom Apartment with Parking.,entire_home/apt,Ali,2019-06-30
32671733,170.0,"Manhattan, Hell's Kitchen",Luxury studio close to central park,entire_home/apt,Jasmine,2019-06-23
32672719,85.0,"Brooklyn, Brighton Beach","Newest,sunny,room with separate entrance & balcony",private_room,Sergii,2019-06-20
32673942,150.0,"Manhattan, Morningside Heights",Sunny and Very Spacious 1 bedroom Apartment,entire_home/apt,Robert,2019-03-22
32674139,125.0,"Manhattan, Upper East Side","Cute 1 bed/1 bath apartment, in a great location!",entire_home/apt,Stephanie,2019-06-23
32675657,95.0,"Brooklyn, Greenpoint",A budget friendly Greenpoint Studio!,entire_home/apt,Max,2019-06-14
32675979,100.0,"Manhattan, Chelsea",Private Room With Kitchen Across From MSG,private_room,Stewart Hotel,2019-06-22
32676082,100.0,"Manhattan, Chelsea",Large One Bedroom Suite With Kitchen in Midtown,private_room,Stewart Hotel,2019-06-30
32676112,58.0,"Queens, Richmond Hill",Margarita's Room # 2 A unos minutos del JFK y LGA,private_room,Lucio,2019-06-30
32676180,100.0,"Manhattan, Chelsea",Large Private Suite in the Heart of Midtown,private_room,Stewart Hotel,2019-06-18
32676181,100.0,"Manhattan, Chelsea",Accessible Two Bedded Suite With Kitchen near MSG,private_room,Stewart Hotel,2019-07-02
32676186,100.0,"Manhattan, Chelsea",Large One Bedroom Double With Kitchen in Manhattan,private_room,Stewart Hotel,2019-06-11
32676189,100.0,"Manhattan, Chelsea",Two Beds in Private Room near Times Square and MSG,private_room,Stewart Hotel,2019-07-01
32676190,100.0,"Manhattan, Chelsea",Large One Bedroom Suite with Two Baths in Chelsea,private_room,Stewart Hotel,2019-05-27
32678246,100.0,"Manhattan, Chelsea",Private and Spacious Queen Room Across From MSG,private_room,Stewart Hotel,2019-07-02
32678719,100.0,"Manhattan, Theater District",Enjoy great views of the City in our Deluxe Room!,private_room,Row Nyc,2019-07-07
32678720,199.0,"Manhattan, Theater District",Great Room in the heart of Times Square!,private_room,Row Nyc,2019-07-07
32678721,100.0,"Manhattan, Theater District",Nice Room 1 block away from Times Square action!,private_room,Row Nyc,2019-07-04
32678723,100.0,"Manhattan, Theater District",Spacious room in the Heart of Midtown!,private_room,Row Nyc,2019-06-15
32678725,249.0,"Manhattan, Theater District",Enjoy the Times Square experience with the family!,private_room,Row Nyc,2019-06-23
32678726,100.0,"Manhattan, Theater District",Steps away from the Heart of the Theater District!,private_room,Row Nyc,2019-05-04
32681408,209.0,"Manhattan, Upper West Side",Artful UWS Superior Queen Near Central Park,private_room,Arthouse Hotel,2019-06-23
32681548,250.0,"Manhattan, Upper West Side",Artful UWS Room-2 Double Beds Near Central Park,private_room,Arthouse Hotel,2019-05-04
32681551,230.0,"Manhattan, Upper West Side",UWS King Room with Broadway View Near Central Park,private_room,Arthouse Hotel,2019-06-06
32681581,230.0,"Manhattan, Upper West Side","Artful UWS King Room - near Central Park, Museums",private_room,Arthouse Hotel,2019-05-28
32683419,324.0,"Manhattan, Theater District",Steps away from Times Square!! Stylish Queen Room,private_room,Paramount Hotel,2019-05-25
32683422,379.0,"Manhattan, Theater District",Up to 4 people-Only steps away from Times Square!!,private_room,Paramount Hotel,2019-06-12
32683430,299.0,"Manhattan, Theater District",Private Bed and Essentials for NYC Solo Travelers,private_room,Paramount Hotel,2019-06-15
32683433,359.0,"Manhattan, Theater District",Spacious King near Times Square and Broadway Shows,private_room,Paramount Hotel,2019-05-28
32683537,304.0,"Manhattan, Theater District",Stylish Private 1 Double Bed Room in Times Square,private_room,Paramount Hotel,2019-05-30
32687805,146.0,"Brooklyn, Crown Heights",Charming one bedroom with rooftop in Brooklyn,entire_home/apt,Renel,2019-05-27
32691375,149.0,"Manhattan, Chelsea",Vintage 3BR Chelsea Loft! Best Location!,entire_home/apt,Alexandra,2019-06-23
32692224,73.0,"Manhattan, Harlem","Affordable, Simple, Bright, Furnished NYC Studio!",entire_home/apt,Ngozi,2019-05-21
32694705,42.0,"Queens, Ridgewood",Sizeable Private Room - Prime NYC Location!,private_room,Yuval,2019-06-01
32694901,42.0,"Queens, Ridgewood",Newly Designed / Furnished Room - PRIME Location!,private_room,Yuval,2019-06-20
32695204,150.0,"Staten Island, Arrochar",Beautiful  1 bedroom house near Verrazano bridge,entire_home/apt,Natalya,2019-07-01
32697000,45.0,"Brooklyn, Williamsburg",Cozy room in Williamsburg near subway,private_room,Ekaterina,2019-03-31
32697097,300.0,"Brooklyn, Bushwick",Gorgeous Bushwick Townhome,entire_home/apt,Peter,2019-06-10
32697582,105.0,"Manhattan, Upper East Side",Upper East Side Gem,entire_home/apt,William,2019-05-27
32697647,135.0,"Queens, Jamaica",Spacious! 3 bed 2bath 5min JFK & Resorts Casino,entire_home/apt,Larry,2019-07-02
32698370,200.0,"Manhattan, Upper West Side",Private rooftop exposed brick NYC apartment,entire_home/apt,Bel,2019-03-29
32698909,75.0,"Bronx, Wakefield",Cozy Bronx Home ( 2 nd floor),private_room,Bernadette,2019-06-10
32699108,300.0,"Queens, Long Island City","In the heart of Hunters Point, Long Island City",entire_home/apt,Lauro,2019-07-01
32699916,185.0,"Manhattan, East Harlem",Harlem Hideaway,entire_home/apt,Richardene,2019-05-05
32699981,45.0,"Brooklyn, Bushwick","HuGe, Bright Room.",private_room,Khaled,2019-06-13
32700870,199.0,"Manhattan, Midtown",Heart of NYC! 4BR Incredible Location!,entire_home/apt,Steven,2019-06-20
32701542,180.0,"Queens, Sunnyside",Lovely Spacious Home Close to Manhattan & Airports,entire_home/apt,Alba,2019-07-06
32702033,80.0,"Brooklyn, Carroll Gardens",The Refinery,private_room,Sebastian,2019-05-29
32704496,39.0,"Manhattan, Kips Bay",Ladies Shared Cozy Space,shared_room,Brianna,2019-05-10
32705496,113.0,"Manhattan, Harlem",Clean and Modern Harlem 1 Bedroom,entire_home/apt,Erick,2019-05-22
32711107,234.0,"Manhattan, Upper West Side",CentralPark/ Upper west /Columbia University,entire_home/apt,Miguel,2019-07-05
32713924,50.0,"Bronx, Westchester Square",Bnb n Spa 30 minutes from Manhattan,private_room,Lilly Rose,2019-06-03
32714651,120.0,"Manhattan, Upper West Side",Gorgeous  Modern Cozy Manhattan Apartment!,entire_home/apt,Mj,2019-05-31
32715168,55.0,"Queens, Maspeth",Great room great view /10min to heart of NYC,private_room,Jingyeong,2019-06-16
32716275,170.0,"Manhattan, Lower East Side",Iconic renovated tenement apartment!,entire_home/apt,Sarah,2019-05-27
32717193,189.0,"Brooklyn, Greenpoint",Cozy Greenpoint one bedroom apartment,entire_home/apt,Amanda,2019-06-25
32717623,42.0,"Queens, Ridgewood",Freshly furnished private room - GREAT Location!,private_room,Yuval,2019-07-05
32717722,45.0,"Queens, Ridgewood",Brand New Furnished Room in Prime NYC,private_room,Yuval,2019-06-09
32718064,175.0,"Brooklyn, Bedford-Stuyvesant",Artist Designed Garden Floor With Sunny Back Yard,entire_home/apt,Brigitte,2019-07-05
32718338,130.0,"Brooklyn, Williamsburg",Beautiful vintage apt in Williamsburg (ENTIRE APT),entire_home/apt,Luca,2019-05-07
32718483,94.0,"Manhattan, Kips Bay",3 - Private room in Yogi's BIG Midtown Manhattan,private_room,Yogi,2019-07-03
32721182,375.0,"Brooklyn, DUMBO",Gorgeous Dumbo 2-Bedroom w/ Incredible Views,entire_home/apt,Samantha,2019-06-27
32722219,27.0,"Manhattan, Inwood",New Beautiful Apt in Manhattan 30min to Midtown,private_room,Hiroki,2019-05-31
32722262,125.0,"Manhattan, Harlem",Parkside Chateau,private_room,James R,2019-06-16
32722385,60.0,"Brooklyn, Bedford-Stuyvesant",Large bright room in Brooklyn artist's apartment!,private_room,July,2019-05-26
32723619,250.0,"Brooklyn, Williamsburg",Apt in heart of Williamsburg,entire_home/apt,Joanna,2019-06-27
32724046,175.0,"Brooklyn, Gowanus",Large & Adorable 2 Bedroom in the Heart of Bklyn,entire_home/apt,Samantha,2019-04-30
32724719,50.0,"Brooklyn, Bushwick","Quiet and Private Space in Bushwick, Brooklyn",entire_home/apt,Gina,2019-03-24
32724929,72.0,"Brooklyn, Bedford-Stuyvesant",Cozy and modern bedstuy room,private_room,Jean-Paul,2019-04-28
32725337,160.0,"Brooklyn, Bedford-Stuyvesant",Ayo's Abode 2,entire_home/apt,Karin,2019-05-05
32725374,35.0,"Queens, Arverne",Bay Bungalow Bare-Minimum Occupancy,private_room,Christopher,2019-06-05
32726051,80.0,"Manhattan, Harlem",Cozy bedroom in South Harlem‚Äôs restaurant row,private_room,Frederic,2019-06-13
32726513,55.0,"Brooklyn, Bedford-Stuyvesant","Quiet, Cozy, Oassis",private_room,Ramón Emilio,2019-07-03
32726808,75.0,"Brooklyn, Bedford-Stuyvesant",Stylish & Cozy Room Same Street As The Subway,private_room,Marcelo,2019-06-16
32731541,30.0,"Brooklyn, Bedford-Stuyvesant",HUGE duplex floor for share with 1 girl,shared_room,Karina,2019-06-23
32734625,55.0,"Brooklyn, Bedford-Stuyvesant",Private Room in a chill home 20 mins to Manhattan,private_room,Melissa,2019-07-01
32735694,40.0,"Brooklyn, Bushwick",Cozy room in 3-bedroom bushwick apartment,private_room,Colton,2019-04-01
32736925,150.0,"Manhattan, Lower East Side",One bedroom unit in Lower East side.,entire_home/apt,Michael,2019-06-30
32737169,80.0,"Manhattan, Upper West Side",Perfect UWS Furn. Rooms By Central Park & Transit,private_room,Jessica,2019-05-16
32739824,111.0,"Manhattan, Upper East Side",Private 1 Bedroom Apartment in the Upper East,entire_home/apt,Forum,2019-05-08
32739899,82.0,"Manhattan, East Village",Spacious Room in the Heart of East Village!,private_room,Min,2019-05-11
32740310,262.0,"Manhattan, Murray Hill",Sonder | The Nash | Warm Studio + Grilling Area,entire_home/apt,Sonder (Nyc),2019-06-23
32740475,244.0,"Manhattan, Murray Hill",Sonder | The Nash | Cozy Studio + Grilling Area,entire_home/apt,Sonder (Nyc),2019-06-13
32740570,240.0,"Manhattan, Murray Hill",Sonder | The Nash | Chic Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-06-22
32740979,110.0,"Queens, Astoria",beautiful and clean  studio apartmen in Astoria,entire_home/apt,Abraham,2019-05-18
32741043,50.0,"Brooklyn, Clinton Hill",Private Room in Historical Clinton Hill/Ft Greene,private_room,Anika,2019-07-07
32742238,38.0,"Brooklyn, Cypress Hills","Cozy cypress hill 1BR apt near jfk , bars & mta .",private_room,Maria,2019-06-23
32742915,33.0,"Queens, East Elmhurst",SPECIAL! NYC Summer - Reserve LOW Prices,private_room,Noel,2019-06-16
32743311,220.0,"Manhattan, East Village",Amazing  apt  Steps away from NYU and Union Square,entire_home/apt,Anna,2019-06-22
32744022,123.0,"Manhattan, Upper West Side",Large 1BR Sublet UWS Luxury High-Rise,entire_home/apt,Shel,2019-04-22
32744084,50.0,"Brooklyn, Williamsburg",Sunny Bedroom in Williamsburg,private_room,Nina,2019-06-17
32744206,39.0,"Manhattan, Kips Bay",Sleep & The City (Women Shared Apartment),shared_room,Brianna,2019-06-18
32745294,100.0,"Brooklyn, East Flatbush",Packaged for one plus group (QUEEN),private_room,Glen,2019-06-23
32745711,110.0,"Brooklyn, East Flatbush",Packaged for one plus groups (ENSUITE KING),private_room,Glen,2019-06-30
32746895,250.0,"Brooklyn, Crown Heights","Spacious, Sunlit Brooklyn Loft with City Views",entire_home/apt,Blake,2019-06-24
32747955,85.0,"Queens, Ditmars Steinway","Charming BDR - 15min Manhattan-4min stn trains N,W",private_room,Vinicius,2019-06-24
32748003,85.0,"Queens, Flushing",Close to Flushing Main Street and Manhattan! (3D),entire_home/apt,Northern Star Realty,2019-07-06
32748646,80.0,"Manhattan, Chelsea",ÊõºÂ≤õ‰∏≠Âüé ÂàáÂ∞îË•øÂå∫CHESEA  21Ë°ó ÈóπÂ∏Ç‰∏≠ÈùôÊÄ°Â¶ÇÂÆ∂ÁöÑÁ©∫Èó¥,private_room,Hong,2019-06-15
32749109,30.0,"Brooklyn, Bay Ridge",Bay Ridge(guys only),shared_room,Antony,2019-05-13
32749800,45.0,"Manhattan, Washington Heights",Nice Private Room in Manhattan,private_room,William,2019-06-26
32750252,70.0,"Queens, Elmhurst",What‚Äôs better than ‚ÄúGlamping‚Äù  in NYC!!!,private_room,Jean,2019-06-22
32750384,44.0,"Brooklyn, Brownsville","Generous, Light-Filled Room in Brooklyn Townhouse",private_room,Eugenia,2019-06-01
32757476,181.0,"Manhattan, Harlem",Apartment 2,entire_home/apt,Joyce,2019-07-01
32759322,65.0,"Manhattan, East Harlem",Enjoy the flavor of Spanish Harlem's rich culture.,private_room,Rosalina,2019-07-06
32759711,70.0,"Queens, Springfield Gardens",Worldclass Casa - Private Room - 5 min to JFK,private_room,Tina,2019-06-15
32760292,650.0,"Manhattan, Murray Hill",LUXURY APT 3 BEDROOMS MIDTOWN Views >GYM>TERRACE,entire_home/apt,Shoshana,2019-05-05
